Model,Version,Download,SHA-256 Checksum
"""oriole"" for Pixel 6","13.0.0 (TQ2A.230405.003.E1, Apr 2023)",https://dl.google.com/dl/android/aosp/oriole-ota-tq2a.230405.003.e1-f392292d.zip?hl=zh-cn,f392292d4c6697216cdd28cc2a453c4abeb7fefc9e1eb3362e460c36b5f57c3c
"""oriole"" for Pixel 6","13.0.0 (TQ2A.230405.003.G1, April 2023, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/oriole-ota-tq2a.230405.003.g1-ff938f0b.zip?hl=zh-cn,ff938f0bf1bc60d334e18e96bf9b2bec3c0646bc66de9df9eb5a9ea93314892e
"""oriole"" for Pixel 6","13.0.0 (TQ2A.230505.002, May 2023)",https://dl.google.com/dl/android/aosp/oriole-ota-tq2a.230505.002-4efe2e6d.zip?hl=zh-cn,4efe2e6dedbc767c141bd7d91d4b523e286fb856ecdbbb2da6ffe01e660d3be6
"""oriole"" for Pixel 6","13.0.0 (TQ2A.230505.002.G1, May 2023, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/oriole-ota-tq2a.230505.002.g1-b8bdef0c.zip?hl=zh-cn,b8bdef0c429834f35e349f895062a4af6045b17ed013a406447fd3fddd5dbb16
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.015.A4, Oct 2021)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.015.a4-83028e9c.zip?hl=zh-cn,83028e9cbd809931361575c7d6b3186bff95f113b10044bd384a552a919075b3
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.019.B1, Oct 2021, ATT)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.019.b1-9e27b8e6.zip?hl=zh-cn,9e27b8e6a8b3f0e1057312cd9e30977527c22dbf57a2fe79744b5bc36dd240ab
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.019.C2, Oct 2021, T-Mobile (US), USCC, Google Fi, CA, & TW carriers)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.019.c2-fd22bee6.zip?hl=zh-cn,fd22bee650526982b2f38a9abbf9f2cd2107bfe7be2a37523d44c6721de8b532
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.019.C4, Oct 2021, Verizon)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.019.c4-e0ff1e8a.zip?hl=zh-cn,e0ff1e8af383361de21d5dea4d19d867a41e17f26fb3e3fe4bf65685d600599f
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.036, Nov 2021)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.036-fa8e25b8.zip?hl=zh-cn,fa8e25b834c6ed58e9a83c90851bd2e21e98b913344b5030758f23c2df597d8f
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.036.A8, Nov 2021, Verizon)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.036.a8-b21a7e4f.zip?hl=zh-cn,b21a7e4f609d07a4cec139a4714af5a116a712bcf2f18ad71dea8f27b6e08163
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.037, Nov 2021)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.037-1543ec70.zip?hl=zh-cn,1543ec70cdd0cbca70f47335c305625d97b00b0a819fc84bd21d9300ea765e14
"""raven"" for Pixel 6 Pro","12.0.0 (SD1A.210817.037.A1, Nov 2021, Verizon)",https://dl.google.com/dl/android/aosp/raven-ota-sd1a.210817.037.a1-9436a359.zip?hl=zh-cn,9436a359659e5f42bd7cff4d98c913ffddc4680938ca91a1b1bde7c51ea3990c
"""raven"" for Pixel 6 Pro","12.0.0 (SQ1D.220105.007, Jan 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq1d.220105.007-3a7aafbf.zip?hl=zh-cn,3a7aafbfb10172692e34195b776139b7b96030753d6cb7a393b6e3a591cc3de2
"""raven"" for Pixel 6 Pro","12.0.0 (SQ1D.220205.003, Feb 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq1d.220205.003-605ccc9e.zip?hl=zh-cn,605ccc9e66c22b4a6c280075b67bdd16647b211675d0d752a1519016a82a9372
"""raven"" for Pixel 6 Pro","12.0.0 (SQ1D.220205.004, Feb 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq1d.220205.004-408ce2fc.zip?hl=zh-cn,408ce2fcf9585a78aff53ac894184514e91fcda4ca9ab10487a20d9eee7cfb92
"""raven"" for Pixel 6 Pro","12.1.0 (SP2A.220305.013.A3, Mar 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sp2a.220305.013.a3-14589c37.zip?hl=zh-cn,14589c377bfe5ee6ead1b6199e9d72cdde6b507ce6d151642d0d92058504b1c6
"""raven"" for Pixel 6 Pro","12.1.0 (SP2A.220405.004, Apr 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sp2a.220405.004-197e873a.zip?hl=zh-cn,197e873a43f21642bbf69f4f3e51d626cf9ece4fcd120a4c91e3df55e1a757b5
"""raven"" for Pixel 6 Pro","12.1.0 (SP2A.220505.002, May 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sp2a.220505.002-fb9e19f9.zip?hl=zh-cn,fb9e19f968082b392dcb35c9209fb0c1ba75fb1d5aa5915d255629a2aa240e94
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220605.009.A1, Jun 2022, Verizon)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220605.009.a1-037e6d44.zip?hl=zh-cn,037e6d44fd0fa5e6989b5ded77a287676ef7a90526e7d58738841aaf594ac363
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220605.009.B1, Jun 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220605.009.b1-5eadc400.zip?hl=zh-cn,5eadc4006c52c83a6c46ce3727c88c49a2025a9e3eb76a32438d08f0fc0bcc4c
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.001.B1, Jul 2022, EMEA/APAC carriers)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.001.b1-03710c66.zip?hl=zh-cn,03710c668b84792dec9b57fb03f68e3badaade9518e501a2a798cc0892c74e9a
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.003, Jul 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.003-e66e2df3.zip?hl=zh-cn,e66e2df393d5a0f885f62d2de086dcd80cdcf8eb28d567f4582ff67756876170
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.003.A1, Jul 2022, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.003.a1-20816bd9.zip?hl=zh-cn,20816bd9302b4a2332a54f6bfa1c4484c2ffea7ec7381134f2e77f0f4c67df90
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.003.A3, Jul 2022, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.003.a3-e1982416.zip?hl=zh-cn,e198241601183c98dc8ef809084b8339da387c45fbab865a3fb6f8c125fa247e
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.004.A1, Jul 2022, Softbank)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.004.a1-9b86421e.zip?hl=zh-cn,9b86421e29092efb6aa56b0012bcd9ef55cf575207c6923fe93982f5c2468682
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.004, Jul 2022)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.004-d609581e.zip?hl=zh-cn,d609581eb926f38fe0067af966492f18b8d48c810840a96b3bc14778d7b20856
"""raven"" for Pixel 6 Pro","12.1.0 (SQ3A.220705.001.B2, Jul 2022, EMEA)",https://dl.google.com/dl/android/aosp/raven-ota-sq3a.220705.001.b2-6a06895d.zip?hl=zh-cn,6a06895d6b9dbd65f00765c3fd29b4f419334f42a626e33c4471b35e2481760e
"""raven"" for Pixel 6 Pro","13.0.0 (TP1A.220624.021, Aug 2022)",https://dl.google.com/dl/android/aosp/raven-ota-tp1a.220624.021-7298bfcb.zip?hl=zh-cn,7298bfcbce87ce487b1ba45b272e8ea86516b6df0f52ac60e000ee7a3d417c42
"""raven"" for Pixel 6 Pro","13.0.0 (TP1A.220905.004, Sep 2022)",https://dl.google.com/dl/android/aosp/raven-ota-tp1a.220905.004-6cb0dd16.zip?hl=zh-cn,6cb0dd1664bbe373eb3419aa0b449b4d6530b8ada4fc1f75bb27ab1f56a47f78
"""raven"" for Pixel 6 Pro","13.0.0 (TP1A.220905.004.A1, Sep 2022, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-tp1a.220905.004.a1-51d01d3b.zip?hl=zh-cn,51d01d3b5ff123e6435ee2b084193c44489da8050cf637f0ab5a4598df619da5
"""raven"" for Pixel 6 Pro","13.0.0 (TP1A.221005.002, Oct 2022)",https://dl.google.com/dl/android/aosp/raven-ota-tp1a.221005.002-36884de3.zip?hl=zh-cn,36884de3192743526017155aac86e7d7e83fa97b98c335325db108bb49335560
"""raven"" for Pixel 6 Pro","13.0.0 (TP1A.221105.002, Nov 2022)",https://dl.google.com/dl/android/aosp/raven-ota-tp1a.221105.002-0508bbb1.zip?hl=zh-cn,0508bbb193495cee46403309450b8013d6f167a3f0e5012914ddeebd42113d8f
"""raven"" for Pixel 6 Pro","13.0.0 (TQ1A.221205.011, Dec 2022)",https://dl.google.com/dl/android/aosp/raven-ota-tq1a.221205.011-23332b05.zip?hl=zh-cn,23332b05381c6f0020a69dc99f11a8efbcbc406edac7895c71b45578aeb0fde2
"""raven"" for Pixel 6 Pro","13.0.0 (TQ1A.230105.002, Jan 2023)",https://dl.google.com/dl/android/aosp/raven-ota-tq1a.230105.002-d2dee04f.zip?hl=zh-cn,d2dee04ffd32a598364c726597f9d1d5c4191de3a6a48655e3871df549b02be0
"""raven"" for Pixel 6 Pro","13.0.0 (TQ1A.230205.001.D2, Feb 2023, T-Mobile, T-Mobile MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-tq1a.230205.001.d2-57910bb4.zip?hl=zh-cn,57910bb499fd0327602410b4be7deea718006c8223e7c58d089c252013d62414
"""raven"" for Pixel 6 Pro","13.0.0 (TQ1A.230205.002, Feb 2023)",https://dl.google.com/dl/android/aosp/raven-ota-tq1a.230205.002-315ebf12.zip?hl=zh-cn,315ebf123ac6a7008c3301768057ac597d98c9b496293d8c72c3ec8ce6bb9ea6
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230305.008.E1, Mar 2023)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230305.008.e1-59964683.zip?hl=zh-cn,59964683335f26eb491e1cadb9f74b3d1adde93122e028d9d6a8b19553a4d845
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230305.008.F1, Mar 2023, WINDTRE/Canada)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230305.008.f1-371c6635.zip?hl=zh-cn,371c6635360aab39622334977d62c557b9784b7e114b17a6403f74b1e6f616de
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230405.003.E1, Apr 2023)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230405.003.e1-944623d9.zip?hl=zh-cn,944623d9c143bfc0660ed216741951417dee2013f319517a43a266af5fa8a3d4
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230405.003.G1, April 2023, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230405.003.g1-a5b8d644.zip?hl=zh-cn,a5b8d644394c2704cb0082f265b285297d71830dec342b5be03c9151faede841
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230505.002, May 2023)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230505.002-95987a37.zip?hl=zh-cn,95987a37457f23c4f6d5ca8fc0e77bdb2b4d6e96c4da87aeb16c958038037e1c
"""raven"" for Pixel 6 Pro","13.0.0 (TQ2A.230505.002.G1, May 2023, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/raven-ota-tq2a.230505.002.g1-cfe7cf24.zip?hl=zh-cn,cfe7cf24cd8da9045e0d9fb150d98b982918b90c98518d7061fad6d0ba91be02
"""barbet"" for Pixel 5a","11.0.0 (RD2A.210605.006, Jun 2021, JP carriers)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.210605.006-e56baaf5.zip?hl=zh-cn,e56baaf5834db85310193adbf91bcf2b4e170fe763717a31d705ca1c68f5d039
"""barbet"" for Pixel 5a","11.0.0 (RD2A.210605.007, Jun 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.210605.007-c7751714.zip?hl=zh-cn,c77517142e22425397230c87d20c1ef740d27c5b78ee90e9e5edfeacd231782c
"""barbet"" for Pixel 5a","11.0.0 (RD2A.210905.002, Sep 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.210905.002-bbb8c72e.zip?hl=zh-cn,bbb8c72eeecdcc648a5bf87b661b25f53827eabaa24c17d1a8f2943de03dfd8e
"""barbet"" for Pixel 5a","11.0.0 (RD2A.210905.003, Sep 2021, Softbank, KDDI, Rakuten)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.210905.003-08c81282.zip?hl=zh-cn,08c812829aac76bfd78f9894673f1c20c4cd833b6699b4ec935e13bf6fba8a13
"""barbet"" for Pixel 5a","11.0.0 (RD2A.211001.001, Oct 2021, Softbank, KDDI, Rakuten)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.211001.001-1be8edf6.zip?hl=zh-cn,1be8edf66eb2fe3bced0773eba809fcf63265de19579b8743ba4ca6081647dea
"""barbet"" for Pixel 5a","11.0.0 (RD2A.211001.002, Oct 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-rd2a.211001.002-61797eca.zip?hl=zh-cn,61797eca4d74ff32578ee43d3fda4ebba01907e6c7a3f2cd6831de9e047013bd
"""barbet"" for Pixel 5a","12.0.0 (SP1A.210812.015, Oct 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-sp1a.210812.015-762938a3.zip?hl=zh-cn,762938a386c12fff9b8358e8d1ef10ead17de234fbf31e65e20fad29317e23b6
"""barbet"" for Pixel 5a","12.0.0 (SP1A.210812.016.A1, Oct 2021, Verizon)",https://dl.google.com/dl/android/aosp/barbet-ota-sp1a.210812.016.a1-7f512ba7.zip?hl=zh-cn,7f512ba73e84dc1dfd16ef1732aca1658e329eefeafa3f24ade6299f2e06c1cc
"""barbet"" for Pixel 5a","12.0.0 (SP1A.211105.002.A1, Nov 2021, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/barbet-ota-sp1a.211105.002.a1-5510dd44.zip?hl=zh-cn,5510dd44e547fc6bf08d4f1ed1e1266916e7e011056c8caa537a7b290c601c39
"""barbet"" for Pixel 5a","12.0.0 (SP1A.211105.003, Nov 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-sp1a.211105.003-3348a750.zip?hl=zh-cn,3348a750ceefb4c4e0222ef550f55baa561327003439d135edc758fddf2a67ab
"""barbet"" for Pixel 5a","12.0.0 (SQ1A.211205.008, Dec 2021)",https://dl.google.com/dl/android/aosp/barbet-ota-sq1a.211205.008-b4b48cf4.zip?hl=zh-cn,b4b48cf4ae0a590b7342b7efb8c353d987a50472b2463003ed782d4ff07e7b50
"""barbet"" for Pixel 5a","12.0.0 (SQ1A.220105.002, Jan 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sq1a.220105.002-74dc0676.zip?hl=zh-cn,74dc067694f58d7414394b30938c8a3a53d1667c9d8bb4a4a146b8cb0d23f78e
"""barbet"" for Pixel 5a","12.0.0 (SQ1A.220205.002, Feb 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sq1a.220205.002-18cf7fdf.zip?hl=zh-cn,18cf7fdfd5a43cfbf8e17a7a7f5e4d9be9a9cf16ec906a4c8eb931737b87ab92
"""barbet"" for Pixel 5a","12.1.0 (SP2A.220305.012, Mar 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sp2a.220305.012-4b196d2e.zip?hl=zh-cn,4b196d2e1530eed45f24346f7ecfcde0503ea82789cfc894437c8b8eb42c0338
"""barbet"" for Pixel 5a","12.1.0 (SP2A.220405.003, Apr 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sp2a.220405.003-ed8f42fe.zip?hl=zh-cn,ed8f42fef5284ed761b70d7157b8fb0351d64d5bf5366c499a74a58ba5d450a9
"""barbet"" for Pixel 5a","12.1.0 (SP2A.220505.002, May 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sp2a.220505.002-89da2c33.zip?hl=zh-cn,89da2c3347269f61250288c901cc1012b7f775aaeca60c840dc34111adb020bd
"""barbet"" for Pixel 5a","12.1.0 (SQ3A.220605.009.A1, Jun 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sq3a.220605.009.a1-575330e9.zip?hl=zh-cn,575330e91f643cdf0b1fb73a62c52e393bf5d48fa7a0777de9a577a82995acd8
"""barbet"" for Pixel 5a","12.1.0 (SQ3A.220705.003.A1, Jul 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-sq3a.220705.003.a1-cb621def.zip?hl=zh-cn,cb621def17250a349e330a9284928e49ef4ee868d1b9042d0244e386b52ba4ed
"""barbet"" for Pixel 5a","13.0.0 (TP1A.220624.014, Aug 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-tp1a.220624.014-502b35c0.zip?hl=zh-cn,502b35c0d15d194c14a414d6a8d4606bc8e1867cbfd26d289d184e0317f1e8a5
"""barbet"" for Pixel 5a","13.0.0 (TP1A.220905.004, Sep 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-tp1a.220905.004-68a19815.zip?hl=zh-cn,68a1981562b6297fd3d4e7fe3b7f197372d95b543f96fb573d3b6c4c90298e87
"""barbet"" for Pixel 5a","13.0.0 (TP1A.221005.002, Oct 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-tp1a.221005.002-a247f254.zip?hl=zh-cn,a247f2544bc746e048637a7d53b98132cf3d16d54da7642511e0607ddb897e43
"""barbet"" for Pixel 5a","13.0.0 (TP1A.221105.002, Nov 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-tp1a.221105.002-065b2b77.zip?hl=zh-cn,065b2b77543a07c3d59319622c44db8dbe1062d7b3aa3ff1609b0e40ff6724cd
"""barbet"" for Pixel 5a","13.0.0 (TQ1A.221205.011, Dec 2022)",https://dl.google.com/dl/android/aosp/barbet-ota-tq1a.221205.011-33e40ad5.zip?hl=zh-cn,33e40ad5569eb351aeb35e8b07e10ea0582f6ae847bbaa97d46ed1f43908a2f6
"""barbet"" for Pixel 5a","13.0.0 (TQ1A.230105.001, Jan 2023)",https://dl.google.com/dl/android/aosp/barbet-ota-tq1a.230105.001-28aa0b37.zip?hl=zh-cn,28aa0b3707c7aaf733ca4d2917fd131cabbf9501aba191a9033012847c199938
"""barbet"" for Pixel 5a","13.0.0 (TQ1A.230205.001.D2, Feb 2023, T-Mobile, T-Mobile MVNOs)",https://dl.google.com/dl/android/aosp/barbet-ota-tq1a.230205.001.d2-c1515124.zip?hl=zh-cn,c15151243e4f82b25853cc8536315ec5874826b1b3deef2e35b052fa283f2568
"""barbet"" for Pixel 5a","13.0.0 (TQ1A.230205.002, Feb 2023)",https://dl.google.com/dl/android/aosp/barbet-ota-tq1a.230205.002-27638455.zip?hl=zh-cn,276384552ccbcd223f279ea4eb6355ed361f7d2b5c3b525bac706d7369b263ec
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230305.008.A3, Mar 2023, T-Mobile, T-Mobile MVNOs)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230305.008.a3-51169fc2.zip?hl=zh-cn,51169fc215f8952e170e09ab6c30b025ee9939eef8789b5b349468ccdb86acc5
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230305.008.C1, Mar 2023)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230305.008.c1-797c94bc.zip?hl=zh-cn,797c94bc321042c0370ab8de705aa1f79f6dd78e517016bb1d8d84329d9147de
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230405.003, Apr 2023)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230405.003-29870000.zip?hl=zh-cn,29870000204584b6c92ec2ae835cdd727ab45d0971423ff50b4c68228812374b
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230405.003.A2, Apr 2023, T-Mobile, T-Mobile MVNOs)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230405.003.a2-054a9371.zip?hl=zh-cn,054a937169978f2e3543f33590421f46b5f188392a4b6688a3c7eccca73fc528
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230405.003.B2, Apr 2023, Telus)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230405.003.b2-fbe749e9.zip?hl=zh-cn,fbe749e9887f58b30ed07e44834b1cf9941befd2b3fa648cd28232792bdf2f7a
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230505.002, May 2023)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230505.002-9594d336.zip?hl=zh-cn,9594d336a605c2b927a50a043a02798e1968bb0c1cdd9a337b723e825186ac4c
"""barbet"" for Pixel 5a","13.0.0 (TQ2A.230505.002.A1, May 2023, T-Mobile, T-Mobile MVNOs)",https://dl.google.com/dl/android/aosp/barbet-ota-tq2a.230505.002.a1-74a3b622.zip?hl=zh-cn,74a3b622c8984b9d475f8763bce1f362fe0e2bee22e42999ae9a59ae13dee8c1
"""redfin"" for Pixel 5","11.0.0 (RD1A.200810.020, Oct 2020, AU & JP carriers)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.200810.020-7b6b7070.zip?hl=zh-cn,7b6b70702d50d747a3301d6b36b4d2df984d6453af08c7bfef682b5c1413fee4
"""redfin"" for Pixel 5","11.0.0 (RD1A.200810.020.A1, Oct 2020, KDDI only)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.200810.020.a1-dd3e34bf.zip?hl=zh-cn,dd3e34bfa39eda10748bf9c9bebb39e809f91aa48d358d5ade01636c25cad6df
"""redfin"" for Pixel 5","11.0.0 (RD1A.200810.021.A1, Oct 2020, EU carriers)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.200810.021.a1-924eb0a7.zip?hl=zh-cn,924eb0a77802e6f550b6ba79dcc4a37ebac4a0a19293841e7341eba99bc85292
"""redfin"" for Pixel 5","11.0.0 (RD1A.200810.021.B3, Oct 2020, Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.200810.021.b3-2051b131.zip?hl=zh-cn,2051b1311b770f645cbf142996c5a9d47b7a9042fd9187b249fc16e914574b34
"""redfin"" for Pixel 5","11.0.0 (RD1A.200810.022.A4, Oct 2020)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.200810.022.a4-0fe705b2.zip?hl=zh-cn,0fe705b2c4c96bb30c80ccb8e11716eb9d12c737b5844e0d966768f814e9e511
"""redfin"" for Pixel 5","11.0.0 (RD1A.201105.003, Nov 2020, JP carriers)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.201105.003-4c7c5135.zip?hl=zh-cn,4c7c51353835b9566123c859edae460a2e23b2d9bb3ea27d45f825e368b65057
"""redfin"" for Pixel 5","11.0.0 (RD1A.201105.003.A1, Nov 2020, AU carriers)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.201105.003.a1-b62cdc42.zip?hl=zh-cn,b62cdc42e4217b5d0305470a6b5b0c61cdbf7a2dec666a2f4de4279c5b8fea7c
"""redfin"" for Pixel 5","11.0.0 (RD1A.201105.003.B1, Nov 2020, EU carriers)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.201105.003.b1-695d0f9e.zip?hl=zh-cn,695d0f9ecf458743ec1d99d1207c6886158d9401bec8d8b9c0bae9c0ec657000
"""redfin"" for Pixel 5","11.0.0 (RD1A.201105.003.C1, Nov 2020)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1a.201105.003.c1-efadb0b6.zip?hl=zh-cn,efadb0b6261d027e1e54a44210dcfdaf787e39c1fb4fce31fc94e726106d09af
"""redfin"" for Pixel 5","11.0.0 (RD1B.201105.010, Nov 2020, Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rd1b.201105.010-0f8295de.zip?hl=zh-cn,0f8295decd1a10e7cbe890e3d3786c305506f914103b96dd7c4e095129efbbdf
"""redfin"" for Pixel 5","11.0.0 (RQ1A.201205.010, Dec 2020, AT&T)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1a.201205.010-1ed7cb4f.zip?hl=zh-cn,1ed7cb4f0c5b9aab1355f4f6ac7eb82383745aff5d103060c24154b565ec6c02
"""redfin"" for Pixel 5","11.0.0 (RQ1A.201205.011, Dec 2020, All carriers except AT&T and Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1a.201205.011-d13beb06.zip?hl=zh-cn,d13beb06c3037e9f092d2f363ffb3ac4e0683ab4e2e24016fbec054b600946a9
"""redfin"" for Pixel 5","11.0.0 (RQ1D.201205.012.A1, Dec 2020, Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1d.201205.012.a1-d6bacd68.zip?hl=zh-cn,d6bacd68d718532326f4676e17e0f79f7eaf280b2ce24c2d6da1452ade7d13e8
"""redfin"" for Pixel 5","11.0.0 (RQ1A.210105.003, Jan 2021)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1a.210105.003-9570e375.zip?hl=zh-cn,9570e37559db2e78834308af6125a4e4e6c2af796c7e23ed64b3cd0865e7fd81
"""redfin"" for Pixel 5","11.0.0 (RQ1D.210105.003, Jan 2021, Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1d.210105.003-472d5da8.zip?hl=zh-cn,472d5da82780c792e0eb7ddff9d99a2bdc3bdd42a511afea8c6822aca0de2696
"""redfin"" for Pixel 5","11.0.0 (RQ1A.210205.004, Feb 2021)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1a.210205.004-8127501a.zip?hl=zh-cn,8127501a9cbfdd8a01d759d9eafe8db5b0e5f4fff791c44384b75b75747ef5bf
"""redfin"" for Pixel 5","11.0.0 (RQ1C.210205.006, Feb 2021, Google Fi, T-Mobile, Sprint)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1c.210205.006-8dd0c855.zip?hl=zh-cn,8dd0c8550c7bc4ff02edc708ec0b2d7c5f89f21c4dfe682246c36eee87e0f357
"""redfin"" for Pixel 5","11.0.0 (RQ1D.210205.004, Feb 2021, Verizon)",https://dl.google.com/dl/android/aosp/redfin-ota-rq1d.210205.004-a36c4465.zip?hl=zh-cn,a36c4465576096585afac30c7c305453c7bdec3051d539807903f74ff757249f
"""redfin"" for Pixel 5","11.0.0 (RQ2A.210305.006, Mar 2021)",https://dl.google.com/dl/android/aosp/redfin-ota-rq2a.210305.006-46949c28.zip?hl=zh-cn,46949c28f40f3e90d60f9d601e9d4d66412657333c0b0836eb45a5fd0f00921e
"""redfin"" for Pixel 5","11.0.0 (RQ2A.210305.007, Mar 2021, Virgin/UK only)",https://dl.google.com/dl/android/aosp/redfin-ota-rq2a.210305.007-07b679d8.zip?hl=zh-cn,07b679d82f08f8ef98c5477985d31b727f4768f942ba06b0974f699cc9d7e62f
"""redfin"" for Pixel 5","11.0.0 (RQ2A.210405.005, Apr 2021)",https://dl.google.com/dl/android/aosp/redfin-ota-rq2a.210405.005-bb19e670.zip?hl=zh-cn,bb19e670b62393d0b239503a6ab5f011fc8a11b92b46a71e08117f0f5410039f
